TRAIT,library,term,FULL_NAME,NGENES,BETA,BETA_STD,SE,P,BH_FDR,BONFERRONI_P,BONFERRONI_SIGNIFICANT,FDR_SIGNIFICANT
right_ALPS,GO_BP_2023,Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666),GO_BP_2023::Regulation_Of_Phosphoprotein_Phosphatase_Activity_(GO:0043666),34,0.33952,0.014665,0.15938,0.016582,0.7598961313868613,1.0,False,False
right_ALPS,Reactome_2022,Heme Biosynthesis R-HSA-189451,Reactome_2022::Heme_Biosynthesis_R-HSA-189451,13,0.61331,0.01639,0.29046,0.017371,0.7598961313868613,1.0,False,False
right_ALPS,Reactome_2022,Metabolism Of Polyamines R-HSA-351202,Reactome_2022::Metabolism_Of_Polyamines_R-HSA-351202,57,0.27639,0.015447,0.1309,0.017379,0.7598961313868613,1.0,False,False
right_ALPS,GO_BP_2023,Glycosphingolipid Biosynthetic Process (GO:0006688),GO_BP_2023::Glycosphingolipid_Biosynthetic_Process_(GO:0006688),19,0.51656,0.016686,0.24488,0.01746,0.7598961313868613,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Histone Deacetylation (GO:0031063),GO_BP_2023::Regulation_Of_Histone_Deacetylation_(GO:0031063),19,0.41648,0.013453,0.19762,0.017546,0.7598961313868613,1.0,False,False
right_ALPS,Reactome_2022,ALK Mutants Bind TKIs R-HSA-9700645,Reactome_2022::ALK_Mutants_Bind_TKIs_R-HSA-9700645,12,0.53622,0.013768,0.25499,0.017746,0.7598961313868613,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Secretion (GO:0051046),GO_BP_2023::Regulation_Of_Secretion_(GO:0051046),16,0.50563,0.014989,0.24082,0.017888,0.7598961313868613,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903050),GO_BP_2023::Regulation_Of_Proteolysis_Involved_In_Protein_Catabolic_Process_(GO:1903050),24,0.37341,0.013555,0.17805,0.017997,0.7598961313868613,1.0,False,False
right_ALPS,GO_BP_2023,"Positive Regulation Of mRNA Splicing, Via Spliceosome (GO:0048026)","GO_BP_2023::Positive_Regulation_Of_mRNA_Splicing,_Via_Spliceosome_(GO:0048026)",16,0.52642,0.015606,0.25119,0.018062,0.7598961313868613,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of Cell Projection Organization (GO:0031345),GO_BP_2023::Negative_Regulation_Of_Cell_Projection_Organization_(GO:0031345),49,0.26873,0.013929,0.12839,0.018177,0.7598961313868613,1.0,False,False
right_ALPS,Reactome_2022,Signaling By ROBO Receptors R-HSA-376176,Reactome_2022::Signaling_By_ROBO_Receptors_R-HSA-376176,197,0.14521,0.01503,0.06945,0.018278,0.7598961313868613,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903052),GO_BP_2023::Positive_Regulation_Of_Proteolysis_Involved_In_Protein_Catabolic_Process_(GO:1903052),28,0.41007,0.016076,0.19658,0.018496,0.7598961313868613,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Transcription Of Nucleolar Large rRNA By RNA Polymerase I (GO:1901836),GO_BP_2023::Regulation_Of_Transcription_Of_Nucleolar_Large_rRNA_By_RNA_Polymerase_I_(GO:1901836),12,0.65189,0.016738,0.31259,0.018524,0.7598961313868613,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749),GO_BP_2023::Positive_Regulation_Of_Establishment_Of_Protein_Localization_To_Mitochondrion_(GO:1903749),32,0.35878,0.015035,0.17231,0.018672,0.7598961313868613,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Insulin Receptor Signaling Pathway (GO:0046626),GO_BP_2023::Regulation_Of_Insulin_Receptor_Signaling_Pathway_(GO:0046626),42,0.27871,0.013377,0.13392,0.018721,0.7598961313868613,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of Protein Localization To Nucleus (GO:1900181),GO_BP_2023::Negative_Regulation_Of_Protein_Localization_To_Nucleus_(GO:1900181),20,0.44098,0.014614,0.21204,0.018784,0.7598961313868613,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Protein Targeting To Mitochondrion (GO:1903955),GO_BP_2023::Positive_Regulation_Of_Protein_Targeting_To_Mitochondrion_(GO:1903955),29,0.3697,0.01475,0.17801,0.018914,0.7598961313868613,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Response To Cytokine Stimulus (GO:0060760),GO_BP_2023::Positive_Regulation_Of_Response_To_Cytokine_Stimulus_(GO:0060760),14,0.39759,0.011026,0.19151,0.018955,0.7598961313868613,1.0,False,False
right_ALPS,GO_BP_2023,Mitochondrion Transport Along Microtubule (GO:0047497),GO_BP_2023::Mitochondrion_Transport_Along_Microtubule_(GO:0047497),13,0.61614,0.016466,0.29689,0.018987,0.7598961313868613,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Cellular Metabolic Process (GO:0031323),GO_BP_2023::Regulation_Of_Cellular_Metabolic_Process_(GO:0031323),43,0.26817,0.013023,0.1293,0.01905,0.7598961313868613,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Protein Deacetylation (GO:0090312),GO_BP_2023::Positive_Regulation_Of_Protein_Deacetylation_(GO:0090312),12,0.47781,0.012268,0.23094,0.019284,0.7598961313868613,1.0,False,False
right_ALPS,GO_BP_2023,Atrial Septum Morphogenesis (GO:0060413),GO_BP_2023::Atrial_Septum_Morphogenesis_(GO:0060413),10,0.63662,0.014923,0.30791,0.019351,0.7598961313868613,1.0,False,False
right_ALPS,GO_BP_2023,Chordate Embryonic Development (GO:0043009),GO_BP_2023::Chordate_Embryonic_Development_(GO:0043009),59,0.26573,0.015109,0.12881,0.019569,0.7598961313868613,1.0,False,False
right_ALPS,Reactome_2022,Keratan Sulfate/Keratin Metabolism R-HSA-1638074,Reactome_2022::Keratan_Sulfate/Keratin_Metabolism_R-HSA-1638074,33,0.36788,0.015655,0.17843,0.019626,0.7598961313868613,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of Neuron Projection Development (GO:0010977),GO_BP_2023::Negative_Regulation_Of_Neuron_Projection_Development_(GO:0010977),52,0.24901,0.013295,0.12125,0.020015,0.7598961313868613,1.0,False,False
right_ALPS,GO_BP_2023,Clathrin-Dependent Endocytosis (GO:0072583),GO_BP_2023::Clathrin-Dependent_Endocytosis_(GO:0072583),26,0.3435,0.012977,0.16768,0.020264,0.7598961313868613,1.0,False,False
right_ALPS,GO_BP_2023,Smoothened Signaling Pathway (GO:0007224),GO_BP_2023::Smoothened_Signaling_Pathway_(GO:0007224),31,0.35801,0.014767,0.17488,0.020331,0.7598961313868613,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Telomerase RNA Localization To Cajal Body (GO:1904874),GO_BP_2023::Positive_Regulation_Of_Telomerase_RNA_Localization_To_Cajal_Body_(GO:1904874),13,0.49176,0.013142,0.24034,0.020383,0.7598961313868613,1.0,False,False
right_ALPS,Reactome_2022,Insulin Processing R-HSA-264876,Reactome_2022::Insulin_Processing_R-HSA-264876,25,0.37508,0.013896,0.18338,0.020418,0.7598961313868613,1.0,False,False
right_ALPS,Reactome_2022,Cross-presentation Of Soluble Exogenous Antigens (Endosomes) R-HSA-1236978,Reactome_2022::Cross-presentation_Of_Soluble_Exogenous_Antigens_(Endosomes)_R-HSA-1236978,46,0.29876,0.015005,0.14612,0.020453,0.7598961313868613,1.0,False,False
right_ALPS,Reactome_2022,Keratan Sulfate Biosynthesis R-HSA-2022854,Reactome_2022::Keratan_Sulfate_Biosynthesis_R-HSA-2022854,28,0.39186,0.015363,0.19233,0.020812,0.7646050657894736,1.0,False,False
right_ALPS,Hallmark_2020,heme Metabolism,Hallmark_2020::heme_Metabolism,186,0.13109,0.013188,0.064479,0.021028,0.7646050657894736,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Transcription Elongation By RNA Polymerase II (GO:0034243),GO_BP_2023::Regulation_Of_Transcription_Elongation_By_RNA_Polymerase_II_(GO:0034243),75,0.20249,0.012975,0.10004,0.021494,0.7646050657894736,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Supramolecular Fiber Organization (GO:1902903),GO_BP_2023::Regulation_Of_Supramolecular_Fiber_Organization_(GO:1902903),24,0.40144,0.014572,0.19874,0.021708,0.7646050657894736,1.0,False,False
right_ALPS,GO_BP_2023,Membrane Protein Proteolysis (GO:0033619),GO_BP_2023::Membrane_Protein_Proteolysis_(GO:0033619),32,0.32255,0.013517,0.15986,0.021819,0.7646050657894736,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Phosphate Metabolic Process (GO:0019220),GO_BP_2023::Regulation_Of_Phosphate_Metabolic_Process_(GO:0019220),10,0.58721,0.013764,0.29116,0.021869,0.7646050657894736,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036),GO_BP_2023::Regulation_Of_Fibroblast_Growth_Factor_Receptor_Signaling_Pathway_(GO:0040036),18,0.42014,0.01321,0.20842,0.021919,0.7646050657894736,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Cellular Component Organization (GO:0051128),GO_BP_2023::Regulation_Of_Cellular_Component_Organization_(GO:0051128),145,0.14807,0.013167,0.073512,0.022001,0.7646050657894736,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of Alcohol Biosynthetic Process (GO:1902931),GO_BP_2023::Negative_Regulation_Of_Alcohol_Biosynthetic_Process_(GO:1902931),12,0.55287,0.014196,0.27461,0.022049,0.7646050657894736,1.0,False,False
right_ALPS,GO_BP_2023,Membrane Protein Intracellular Domain Proteolysis (GO:0031293),GO_BP_2023::Membrane_Protein_Intracellular_Domain_Proteolysis_(GO:0031293),12,0.56439,0.014491,0.28059,0.022149,0.7646050657894736,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Fibroblast Migration (GO:0010762),GO_BP_2023::Regulation_Of_Fibroblast_Migration_(GO:0010762),20,0.46288,0.01534,0.23079,0.022459,0.7646050657894736,1.0,False,False
right_ALPS,GO_BP_2023,rRNA Modification (GO:0000154),GO_BP_2023::rRNA_Modification_(GO:0000154),15,0.40267,0.011559,0.20097,0.022565,0.7646050657894736,1.0,False,False
right_ALPS,GO_BP_2023,Fc Receptor Signaling Pathway (GO:0038093),GO_BP_2023::Fc_Receptor_Signaling_Pathway_(GO:0038093),26,0.31327,0.011835,0.15636,0.02257,0.7646050657894736,1.0,False,False
right_ALPS,GO_BP_2023,rRNA Methylation (GO:0031167),GO_BP_2023::rRNA_Methylation_(GO:0031167),17,0.36811,0.011248,0.18413,0.022801,0.7646050657894736,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001267),GO_BP_2023::Regulation_Of_Cysteine-Type_Endopeptidase_Activity_Involved_In_Apoptotic_Signaling_Pathway_(GO:2001267),10,0.537,0.012587,0.26868,0.022833,0.7646050657894736,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of T-helper 1 Type Immune Response (GO:0002827),GO_BP_2023::Positive_Regulation_Of_T-helper_1_Type_Immune_Response_(GO:0002827),12,0.48419,0.012432,0.24316,0.023237,0.7684385119047619,1.0,False,False
right_ALPS,Reactome_2022,NRAGE Signals Death Thru JNK R-HSA-193648,Reactome_2022::NRAGE_Signals_Death_Thru_JNK_R-HSA-193648,52,0.26179,0.013977,0.13187,0.023568,0.7684385119047619,1.0,False,False
right_ALPS,Reactome_2022,Serotonin Neurotransmitter Release Cycle R-HSA-181429,Reactome_2022::Serotonin_Neurotransmitter_Release_Cycle_R-HSA-181429,17,0.45197,0.013811,0.22839,0.023919,0.7684385119047619,1.0,False,False
right_ALPS,Reactome_2022,Deubiquitination R-HSA-5688426,Reactome_2022::Deubiquitination_R-HSA-5688426,248,0.11801,0.013685,0.059792,0.024221,0.7684385119047619,1.0,False,False
right_ALPS,Reactome_2022,Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253,Reactome_2022::Degradation_Of_Beta-Catenin_By_Destruction_Complex_R-HSA-195253,82,0.21431,0.014357,0.10887,0.02452,0.7684385119047619,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:1901844),GO_BP_2023::Regulation_Of_Cell_Communication_By_Electrical_Coupling_Involved_In_Cardiac_Conduction_(GO:1901844),11,0.58237,0.014317,0.29611,0.024615,0.7684385119047619,1.0,False,False
right_ALPS,Reactome_2022,Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656,Reactome_2022::Cyclin_A:Cdk2-associated_Events_At_S_Phase_Entry_R-HSA-69656,83,0.20051,0.013514,0.10196,0.024621,0.7684385119047619,1.0,False,False
right_ALPS,GO_BP_2023,Embryonic Skeletal System Development (GO:0048706),GO_BP_2023::Embryonic_Skeletal_System_Development_(GO:0048706),34,0.30063,0.012985,0.15289,0.024644,0.7684385119047619,1.0,False,False
right_ALPS,Reactome_2022,Oxygen-dependent Proline Hydroxylation Of Hypoxia-inducible Factor Alpha R-HSA-1234176,Reactome_2022::Oxygen-dependent_Proline_Hydroxylation_Of_Hypoxia-inducible_Factor_Alpha_R-HSA-1234176,63,0.25419,0.014933,0.12948,0.024824,0.7684385119047619,1.0,False,False
right_ALPS,GO_BP_2023,Protein Localization To Condensed Chromosome (GO:1903083),GO_BP_2023::Protein_Localization_To_Condensed_Chromosome_(GO:1903083),10,0.70038,0.016417,0.35702,0.024905,0.7684385119047619,1.0,False,False
right_ALPS,Reactome_2022,CLEC7A (Dectin-1) Signaling R-HSA-5607764,Reactome_2022::CLEC7A_(Dectin-1)_Signaling_R-HSA-5607764,96,0.18388,0.013323,0.093757,0.024932,0.7684385119047619,1.0,False,False
right_ALPS,Reactome_2022,Signaling By B Cell Receptor (BCR) R-HSA-983705,Reactome_2022::Signaling_By_B_Cell_Receptor_(BCR)_R-HSA-983705,104,0.17974,0.013552,0.091826,0.025157,0.7684385119047619,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010745),GO_BP_2023::Negative_Regulation_Of_Macrophage_Derived_Foam_Cell_Differentiation_(GO:0010745),12,0.47436,0.01218,0.24249,0.02523,0.7684385119047619,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of DNA Metabolic Process (GO:0051054),GO_BP_2023::Positive_Regulation_Of_DNA_Metabolic_Process_(GO:0051054),102,0.17708,0.013223,0.090564,0.025283,0.7684385119047619,1.0,False,False
right_ALPS,Reactome_2022,CDC42 GTPase Cycle R-HSA-9013148,Reactome_2022::CDC42_GTPase_Cycle_R-HSA-9013148,137,0.15959,0.013798,0.081657,0.025334,0.7684385119047619,1.0,False,False
right_ALPS,GO_BP_2023,Lymphocyte Activation Involved In Immune Response (GO:0002285),GO_BP_2023::Lymphocyte_Activation_Involved_In_Immune_Response_(GO:0002285),23,0.44505,0.015815,0.22777,0.025363,0.7684385119047619,1.0,False,False
right_ALPS,GO_BP_2023,Glomerular Filtration (GO:0003094),GO_BP_2023::Glomerular_Filtration_(GO:0003094),9,0.7159,0.01592,0.36712,0.025596,0.7709091124260354,1.0,False,False
right_ALPS,Hallmark_2020,Hedgehog Signaling,Hallmark_2020::Hedgehog_Signaling,33,0.34657,0.014748,0.17813,0.025864,0.7735609356725146,1.0,False,False
right_ALPS,GO_BP_2023,Cellular Response To Misfolded Protein (GO:0071218),GO_BP_2023::Cellular_Response_To_Misfolded_Protein_(GO:0071218),18,0.44378,0.013953,0.22834,0.025988,0.7735609356725146,1.0,False,False
right_ALPS,GO_BP_2023,Protein Targeting To Lysosome (GO:0006622),GO_BP_2023::Protein_Targeting_To_Lysosome_(GO:0006622),23,0.41411,0.014716,0.21438,0.026708,0.7780630555555557,1.0,False,False
right_ALPS,Reactome_2022,Norepinephrine Neurotransmitter Release Cycle R-HSA-181430,Reactome_2022::Norepinephrine_Neurotransmitter_Release_Cycle_R-HSA-181430,17,0.43429,0.01327,0.22492,0.026759,0.7780630555555557,1.0,False,False
right_ALPS,GO_BP_2023,Modulation By Symbiont Of Entry Into Host (GO:0052372),GO_BP_2023::Modulation_By_Symbiont_Of_Entry_Into_Host_(GO:0052372),21,0.43759,0.01486,0.2271,0.027011,0.7780630555555557,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of Intracellular Protein Transport (GO:0090317),GO_BP_2023::Negative_Regulation_Of_Intracellular_Protein_Transport_(GO:0090317),21,0.3894,0.013223,0.2021,0.027016,0.7780630555555557,1.0,False,False
right_ALPS,GO_BP_2023,Limb Development (GO:0060173),GO_BP_2023::Limb_Development_(GO:0060173),28,0.38369,0.015042,0.19916,0.027026,0.7780630555555557,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Microtubule Depolymerization (GO:0031114),GO_BP_2023::Regulation_Of_Microtubule_Depolymerization_(GO:0031114),22,0.40511,0.01408,0.21061,0.027216,0.7780630555555557,1.0,False,False
right_ALPS,GO_BP_2023,Heparan Sulfate Proteoglycan Metabolic Process (GO:0030201),GO_BP_2023::Heparan_Sulfate_Proteoglycan_Metabolic_Process_(GO:0030201),12,0.59311,0.015229,0.30845,0.02726,0.7780630555555557,1.0,False,False
right_ALPS,Reactome_2022,Aflatoxin Activation And Detoxification R-HSA-5423646,Reactome_2022::Aflatoxin_Activation_And_Detoxification_R-HSA-5423646,18,0.35146,0.011051,0.18311,0.027473,0.7780630555555557,1.0,False,False
right_ALPS,GO_BP_2023,Lipid Modification (GO:0030258),GO_BP_2023::Lipid_Modification_(GO:0030258),39,0.29401,0.013599,0.15323,0.027515,0.7780630555555557,1.0,False,False
right_ALPS,GO_BP_2023,Limb Morphogenesis (GO:0035108),GO_BP_2023::Limb_Morphogenesis_(GO:0035108),20,0.405,0.013422,0.21184,0.027961,0.7795909677419355,1.0,False,False
right_ALPS,Reactome_2022,Ubiquitin-dependent Degradation Of Cyclin D R-HSA-75815,Reactome_2022::Ubiquitin-dependent_Degradation_Of_Cyclin_D_R-HSA-75815,50,0.27406,0.014349,0.14336,0.027968,0.7795909677419355,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of B Cell Proliferation (GO:0030890),GO_BP_2023::Positive_Regulation_Of_B_Cell_Proliferation_(GO:0030890),28,0.3321,0.013019,0.17407,0.028216,0.7795909677419355,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Catalytic Activity (GO:0043085),GO_BP_2023::Positive_Regulation_Of_Catalytic_Activity_(GO:0043085),38,0.28947,0.013217,0.15179,0.028268,0.7795909677419355,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of mRNA Processing (GO:0050685),GO_BP_2023::Positive_Regulation_Of_mRNA_Processing_(GO:0050685),21,0.38948,0.013226,0.20452,0.028442,0.7795909677419355,1.0,False,False
right_ALPS,GO_BP_2023,Neuron Development (GO:0048666),GO_BP_2023::Neuron_Development_(GO:0048666),140,0.1495,0.013065,0.078533,0.028488,0.7795909677419355,1.0,False,False
right_ALPS,Reactome_2022,Vpu Mediated Degradation Of CD4 R-HSA-180534,Reactome_2022::Vpu_Mediated_Degradation_Of_CD4_R-HSA-180534,50,0.27624,0.014463,0.14562,0.028921,0.7872079679144385,1.0,False,False
right_ALPS,Reactome_2022,Nuclear Receptor Transcription Pathway R-HSA-383280,Reactome_2022::Nuclear_Receptor_Transcription_Pathway_R-HSA-383280,52,0.23084,0.012325,0.12231,0.029574,0.7943846354166667,1.0,False,False
right_ALPS,GO_BP_2023,Lipoprotein Transport (GO:0042953),GO_BP_2023::Lipoprotein_Transport_(GO:0042953),11,0.46514,0.011435,0.24685,0.029771,0.7943846354166667,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Phosphatase Activity (GO:0010922),GO_BP_2023::Positive_Regulation_Of_Phosphatase_Activity_(GO:0010922),22,0.35721,0.012415,0.18971,0.029865,0.7943846354166667,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Keratinocyte Differentiation (GO:0045618),GO_BP_2023::Positive_Regulation_Of_Keratinocyte_Differentiation_(GO:0045618),13,0.53729,0.014359,0.28536,0.02987,0.7943846354166667,1.0,False,False
right_ALPS,GO_BP_2023,Linoleic Acid Metabolic Process (GO:0043651),GO_BP_2023::Linoleic_Acid_Metabolic_Process_(GO:0043651),19,0.36151,0.011678,0.19214,0.029965,0.7943846354166667,1.0,False,False
right_ALPS,GO_BP_2023,Atrial Cardiac Muscle Tissue Development (GO:0003228),GO_BP_2023::Atrial_Cardiac_Muscle_Tissue_Development_(GO:0003228),12,0.52774,0.01355,0.2813,0.030334,0.7955800512820512,1.0,False,False
right_ALPS,Reactome_2022,Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553,Reactome_2022::Regulation_Of_Expression_Of_SLITs_And_ROBOs_R-HSA-9010553,157,0.14659,0.01356,0.078201,0.030434,0.7955800512820512,1.0,False,False
right_ALPS,GO_BP_2023,Muscle Tissue Morphogenesis (GO:0060415),GO_BP_2023::Muscle_Tissue_Morphogenesis_(GO:0060415),17,0.44902,0.013721,0.23961,0.030479,0.7955800512820512,1.0,False,False
right_ALPS,Reactome_2022,DCC Mediated Attractive Signaling R-HSA-418885,Reactome_2022::DCC_Mediated_Attractive_Signaling_R-HSA-418885,14,0.51232,0.014208,0.27424,0.030883,0.7995480193236716,1.0,False,False
right_ALPS,GO_BP_2023,Anterograde Axonal Transport (GO:0008089),GO_BP_2023::Anterograde_Axonal_Transport_(GO:0008089),37,0.27618,0.012443,0.14812,0.031133,0.7995480193236716,1.0,False,False
right_ALPS,GO_BP_2023,Outflow Tract Septum Morphogenesis (GO:0003148),GO_BP_2023::Outflow_Tract_Septum_Morphogenesis_(GO:0003148),24,0.38644,0.014028,0.2075,0.031286,0.7995480193236716,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056),GO_BP_2023::Regulation_Of_Small_GTPase_Mediated_Signal_Transduction_(GO:0051056),113,0.16284,0.012795,0.087582,0.0315,0.7995480193236716,1.0,False,False
right_ALPS,GO_BP_2023,Transcription Initiation At RNA Polymerase II Promoter (GO:0006367),GO_BP_2023::Transcription_Initiation_At_RNA_Polymerase_II_Promoter_(GO:0006367),62,0.22151,0.01291,0.11932,0.031712,0.7995480193236716,1.0,False,False
right_ALPS,GO_BP_2023,Lipoprotein Localization (GO:0044872),GO_BP_2023::Lipoprotein_Localization_(GO:0044872),12,0.44077,0.011317,0.23816,0.032114,0.7995480193236716,1.0,False,False
right_ALPS,GO_BP_2023,Axonal Transport Of Mitochondrion (GO:0019896),GO_BP_2023::Axonal_Transport_Of_Mitochondrion_(GO:0019896),11,0.67367,0.016561,0.3644,0.032261,0.7995480193236716,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Neuron Projection Development (GO:0010975),GO_BP_2023::Regulation_Of_Neuron_Projection_Development_(GO:0010975),167,0.13257,0.012644,0.071726,0.032295,0.7995480193236716,1.0,False,False
right_ALPS,GO_BP_2023,Proteolysis Involved In Protein Catabolic Process (GO:0051603),GO_BP_2023::Proteolysis_Involved_In_Protein_Catabolic_Process_(GO:0051603),72,0.19548,0.012274,0.10586,0.032417,0.7995480193236716,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000651),GO_BP_2023::Positive_Regulation_Of_Sodium_Ion_Transmembrane_Transporter_Activity_(GO:2000651),10,0.5375,0.012599,0.29121,0.032476,0.7995480193236716,1.0,False,False
